date,symbol,close
2018-12-03,BRGE,97.765
2018-12-04,BRGE,96.8388
2018-12-05,BRGE,95.757
2018-12-06,BRGE,98.1015
2018-12-07,BRGE,97.8448
2018-12-10,BRGE,97.9427
2018-12-11,BRGE,97.7947
2018-12-12,BRGE,96.4126
2018-12-13,BRGE,96.1725
2018-12-14,BRGE,98.3724
2018-12-17,BRGE,97.605
2018-12-18,BRGE,99.0665
2018-12-19,BRGE,99.0659
2018-12-20,BRGE,99.3773
2018-12-21,BRGE,97.9102
2018-12-24,BRGE,98.3566
2018-12-25,BRGE,97.5714
2018-12-26,BRGE,97.327
2018-12-27,BRGE,97.3505
2018-12-28,BRGE,98.847
2018-12-31,BRGE,99.2961
2019-01-01,BRGE,99.0014
2019-01-02,BRGE,99.3281
2019-01-03,BRGE,99.7154
2019-01-04,BRGE,99.4508
2019-01-07,BRGE,99.6926
2019-01-08,BRGE,99.87
2019-01-09,BRGE,101.258
2019-01-10,BRGE,102.4596
2019-01-11,BRGE,103.6461
2019-01-14,BRGE,104.9197
2019-01-15,BRGE,103.9757
2019-01-16,BRGE,103.9121
2019-01-17,BRGE,105.3611
2019-01-18,BRGE,107.4728
2019-01-21,BRGE,107.3142
2019-01-22,BRGE,107.4768
2019-01-23,BRGE,107.7993
2019-01-24,BRGE,108.515
2019-01-25,BRGE,106.7804
2019-01-28,BRGE,109.077
2019-01-29,BRGE,110.1646
2019-01-30,BRGE,108.8799
2019-01-31,BRGE,107.4295
2019-02-01,BRGE,107.4186
2019-02-04,BRGE,108.5092
2019-02-05,BRGE,108.5019
2019-02-06,BRGE,107.7243
2019-02-07,BRGE,107.4821
2019-02-08,BRGE,108.4889
2019-02-11,BRGE,108.0407
2019-02-12,BRGE,108.4118
2019-02-13,BRGE,107.9298
2019-02-14,BRGE,107.2889
2019-02-15,BRGE,108.7437
2019-02-18,BRGE,107.189
2019-02-19,BRGE,105.6408
2019-02-20,BRGE,105.9996
2019-02-21,BRGE,104.7527
2019-02-22,BRGE,105.6074
2019-02-25,BRGE,106.7121
2019-02-26,BRGE,106.4486
2019-02-27,BRGE,106.4912
2019-02-28,BRGE,104.4601
2019-03-01,BRGE,103.8657
2019-03-04,BRGE,103.1004
2019-03-05,BRGE,102.4675
2019-03-06,BRGE,100.9457
2019-03-07,BRGE,100.7748
2019-03-08,BRGE,101.7167
2019-03-11,BRGE,102.7153
2019-03-12,BRGE,102.1939
2019-03-13,BRGE,103.4037
2019-03-14,BRGE,104.0632
2019-03-15,BRGE,102.7631
2019-03-18,BRGE,102.6644
2019-03-19,BRGE,103.668
2019-03-20,BRGE,105.7042
2019-03-21,BRGE,106.9326
2019-03-22,BRGE,108.2256
2019-03-25,BRGE,107.9695
2019-03-26,BRGE,107.3535
2019-03-27,BRGE,108.2439
2019-03-28,BRGE,108.6065
2019-03-29,BRGE,108.3165
2019-04-01,BRGE,108.6564
2019-04-02,BRGE,110.2455
2019-04-03,BRGE,111.0661
2019-04-04,BRGE,111.2121
2019-04-05,BRGE,111.2017
2019-04-08,BRGE,109.7793
2019-04-09,BRGE,110.6131
2019-04-10,BRGE,110.8874
2019-04-11,BRGE,109.4098
2019-04-12,BRGE,109.0648
2019-04-15,BRGE,106.7117
2019-04-16,BRGE,106.275
2019-04-17,BRGE,107.5641
2019-04-18,BRGE,107.4281
2019-04-19,BRGE,107.0834
2019-04-22,BRGE,105.7063
2019-04-23,BRGE,106.2771
2019-04-24,BRGE,106.0311
2019-04-25,BRGE,104.8964
2019-04-26,BRGE,105.5466
2019-04-29,BRGE,107.5651
2019-04-30,BRGE,108.2646
2019-05-01,BRGE,108.3914
2019-05-02,BRGE,108.7994
2019-05-03,BRGE,107.983
2019-05-06,BRGE,111.0487
2019-05-07,BRGE,113.6313
2019-05-08,BRGE,114.0132
2019-05-09,BRGE,113.3602
2019-05-10,BRGE,114.5463
2019-05-13,BRGE,115.2372
2019-05-14,BRGE,115.9525
2019-05-15,BRGE,115.0414
2019-05-16,BRGE,114.9993
2019-05-17,BRGE,115.2127
2019-05-20,BRGE,115.8082
2019-05-21,BRGE,116.2077
2019-05-22,BRGE,114.2426
2019-05-23,BRGE,113.9183
2019-05-24,BRGE,113.8822
2019-05-27,BRGE,112.2852
2019-05-28,BRGE,113.1273
2019-05-29,BRGE,114.7389
2019-05-30,BRGE,115.9729
2019-05-31,BRGE,115.6893
2019-06-03,BRGE,116.3782
2019-06-04,BRGE,117.4853
2019-06-05,BRGE,116.5548
2019-06-06,BRGE,118.2467
2019-06-07,BRGE,118.7659
2019-06-10,BRGE,119.2865
2019-06-11,BRGE,116.7881
2019-06-12,BRGE,116.0025
2019-06-13,BRGE,117.4764
2019-06-14,BRGE,118.5911
2019-06-17,BRGE,118.5192
2019-06-18,BRGE,117.4505
2019-06-19,BRGE,117.743
2019-06-20,BRGE,120.1158
2019-06-21,BRGE,118.2489
2019-06-24,BRGE,117.3909
2019-06-25,BRGE,116.3587
2019-06-26,BRGE,115.5196
2019-06-27,BRGE,114.9597
2019-06-28,BRGE,113.3919
2019-07-01,BRGE,115.4688
2019-07-02,BRGE,113.472
2019-07-03,BRGE,112.9212
2019-07-04,BRGE,112.1243
2019-07-05,BRGE,113.2426
2019-07-08,BRGE,112.5866
2019-07-09,BRGE,113.7113
2019-07-10,BRGE,116.6791
2019-07-11,BRGE,117.1153
2019-07-12,BRGE,116.6346
2019-07-15,BRGE,116.8622
2019-07-16,BRGE,115.7469
2019-07-17,BRGE,114.918
2019-07-18,BRGE,115.3866
2019-07-19,BRGE,115.4893
2019-07-22,BRGE,118.1633
2019-07-23,BRGE,118.7055
2019-07-24,BRGE,118.3896
2019-07-25,BRGE,114.9987
2019-07-26,BRGE,114.6423
2019-07-29,BRGE,117.5372
2019-07-30,BRGE,119.1959
2019-07-31,BRGE,120.3265
2019-08-01,BRGE,120.0852
2019-08-02,BRGE,122.2473
2019-08-05,BRGE,122.6018
2019-08-06,BRGE,123.2668
2019-08-07,BRGE,123.7603
2019-08-08,BRGE,124.8187
2019-08-09,BRGE,122.9979
2019-08-12,BRGE,122.958
2019-08-13,BRGE,123.0411
2019-08-14,BRGE,123.6873
2019-08-15,BRGE,124.043
2019-08-16,BRGE,124.1829
2019-08-19,BRGE,123.3654
2019-08-20,BRGE,122.6381
2019-08-21,BRGE,123.5524
2019-08-22,BRGE,124.2801
2019-08-23,BRGE,125.6732
2019-08-26,BRGE,126.7389
2019-08-27,BRGE,126.7798
2019-08-28,BRGE,125.5506
2019-08-29,BRGE,124.4988
2019-08-30,BRGE,126.3254
2019-09-02,BRGE,126.0523
2019-09-03,BRGE,128.6868
2019-09-04,BRGE,129.9405
2019-09-05,BRGE,130.95
2019-09-06,BRGE,130.635
2019-09-09,BRGE,131.952
2019-09-10,BRGE,131.2765
2019-09-11,BRGE,130.7734
2019-09-12,BRGE,129.6308
2019-09-13,BRGE,128.2719
2019-09-16,BRGE,129.0734
2019-09-17,BRGE,129.1708
2019-09-18,BRGE,130.4248
2019-09-19,BRGE,131.5669
2019-09-20,BRGE,131.0007
2019-09-23,BRGE,131.4612
2019-09-24,BRGE,132.5749
2019-09-25,BRGE,132.479
2019-09-26,BRGE,132.7336
2019-09-27,BRGE,132.2174
2019-09-30,BRGE,135.393
2019-10-01,BRGE,136.117
2019-10-02,BRGE,137.3055
2019-10-03,BRGE,134.9388
2019-10-04,BRGE,133.7157
2019-10-07,BRGE,136.1376
2019-10-08,BRGE,133.9808
2019-10-09,BRGE,133.5486
2019-10-10,BRGE,135.5659
2019-10-11,BRGE,135.5113
2019-10-14,BRGE,137.3964
2019-10-15,BRGE,137.37
2019-10-16,BRGE,135.5313
2019-10-17,BRGE,137.6365
2019-10-18,BRGE,136.6818
2019-10-21,BRGE,137.0671
2019-10-22,BRGE,138.4614
2019-10-23,BRGE,138.4022
2019-10-24,BRGE,137.5822
2019-10-25,BRGE,136.1333
2019-10-28,BRGE,135.9757
2019-10-29,BRGE,137.6764
2019-10-30,BRGE,140.134
2019-10-31,BRGE,142.8774
2019-11-01,BRGE,143.3206
2019-11-04,BRGE,144.4741
2019-11-05,BRGE,145.1527
2019-11-06,BRGE,142.3089
2019-11-07,BRGE,142.9533
2019-11-08,BRGE,143.6007
2019-11-11,BRGE,141.3982
2019-11-12,BRGE,139.8261
2019-11-13,BRGE,139.4774
2019-11-14,BRGE,138.7896
2019-11-15,BRGE,137.1825
2019-11-18,BRGE,136.4079
2019-11-19,BRGE,133.6712
2019-11-20,BRGE,129.7442
2019-11-21,BRGE,133.1417
2019-11-22,BRGE,131.9602
2019-11-25,BRGE,133.5063
2019-11-26,BRGE,133.5122
2019-11-27,BRGE,134.1074
2019-11-28,BRGE,134.8181
2019-11-29,BRGE,134.7046
2019-12-02,BRGE,135.6321
2019-12-03,BRGE,138.0193
2019-12-04,BRGE,140.4379
2019-12-05,BRGE,137.6079
2019-12-06,BRGE,137.7357
2019-12-09,BRGE,138.0318
2019-12-10,BRGE,136.5595
2019-12-11,BRGE,137.0797
2019-12-12,BRGE,135.5897
2019-12-13,BRGE,133.5865
2019-12-16,BRGE,134.5227
2019-12-17,BRGE,135.2892
2019-12-18,BRGE,136.7528
2019-12-19,BRGE,136.315
2019-12-20,BRGE,136.8312
2019-12-23,BRGE,135.5715
2019-12-24,BRGE,136.4503
2019-12-25,BRGE,133.5344
2019-12-26,BRGE,135.2953
2019-12-27,BRGE,136.6074
2019-12-30,BRGE,135.1954
2019-12-31,BRGE,135.6275
2020-01-01,BRGE,136.8833
2020-01-02,BRGE,134.3868
2020-01-03,BRGE,136.3985
2020-01-06,BRGE,136.4111
2020-01-07,BRGE,135.8596
2020-01-08,BRGE,137.2319
2020-01-09,BRGE,137.5624
2020-01-10,BRGE,140.3237
2020-01-13,BRGE,142.94
2020-01-14,BRGE,144.5131
2020-01-15,BRGE,142.7077
2020-01-16,BRGE,141.5361
2020-01-17,BRGE,142.2284
2020-01-20,BRGE,141.254
2020-01-21,BRGE,139.3966
2020-01-22,BRGE,138.3646
2020-01-23,BRGE,138.1326
2020-01-24,BRGE,136.7859
2020-01-27,BRGE,136.2342
2020-01-28,BRGE,135.6449
2020-01-29,BRGE,132.9354
2020-01-30,BRGE,133.3455
2020-01-31,BRGE,131.984
2020-02-03,BRGE,131.877
2020-02-04,BRGE,131.9936
2020-02-05,BRGE,130.5864
2020-02-06,BRGE,129.169
2020-02-07,BRGE,130.709
2020-02-10,BRGE,130.3402
2020-02-11,BRGE,132.0107
2020-02-12,BRGE,132.502
2020-02-13,BRGE,131.5561
2020-02-14,BRGE,129.8712
2020-02-17,BRGE,130.3319
2020-02-18,BRGE,129.6262
2020-02-19,BRGE,131.6563
2020-02-20,BRGE,132.2173
2020-02-21,BRGE,133.4855
2020-02-24,BRGE,131.7569
2020-02-25,BRGE,131.7993
2020-02-26,BRGE,133.249
2020-02-27,BRGE,133.8623
2020-02-28,BRGE,134.49
2020-03-02,BRGE,135.3476
2020-03-03,BRGE,136.1545
2020-03-04,BRGE,140.6205
2020-03-05,BRGE,141.6962
2020-03-06,BRGE,139.8987
2020-03-09,BRGE,140.2772
2020-03-10,BRGE,141.0179
2020-03-11,BRGE,141.6902
2020-03-12,BRGE,141.2454
2020-03-13,BRGE,138.7509
2020-03-16,BRGE,138.7141
2020-03-17,BRGE,137.9481
2020-03-18,BRGE,138.6192
2020-03-19,BRGE,136.2694
2020-03-20,BRGE,135.1501
2020-03-23,BRGE,134.4581
2020-03-24,BRGE,135.6128
2020-03-25,BRGE,136.491
2020-03-26,BRGE,135.2907
2020-03-27,BRGE,136.2529
2020-03-30,BRGE,136.0671
2020-03-31,BRGE,135.0558
2020-04-01,BRGE,134.0832
2020-04-02,BRGE,130.0831
2020-04-03,BRGE,129.5822
2020-04-06,BRGE,130.1305
2020-04-07,BRGE,128.3438
2020-04-08,BRGE,128.9427
2020-04-09,BRGE,131.2731
2020-04-10,BRGE,129.6006
2020-04-13,BRGE,130.7578
2020-04-14,BRGE,130.2675
2020-04-15,BRGE,129.244
2020-04-16,BRGE,126.3816
2020-04-17,BRGE,127.4113
2020-04-20,BRGE,129.9865
2020-04-21,BRGE,132.1794
2020-04-22,BRGE,132.6588
2020-04-23,BRGE,131.9549
2020-04-24,BRGE,132.1478
2020-04-27,BRGE,132.8068
2020-04-28,BRGE,134.2863
2020-04-29,BRGE,133.2637
2020-04-30,BRGE,133.2326
2020-05-01,BRGE,132.4243
2020-05-04,BRGE,131.3101
2020-05-05,BRGE,129.9446
2020-05-06,BRGE,130.7093
2020-05-07,BRGE,129.0755
2020-05-08,BRGE,127.0364
2020-05-11,BRGE,128.929
2020-05-12,BRGE,125.5083
2020-05-13,BRGE,125.6512
2020-05-14,BRGE,123.2626
2020-05-15,BRGE,123.3347
2020-05-18,BRGE,126.6213
2020-05-19,BRGE,126.8486
2020-05-20,BRGE,125.8038
2020-05-21,BRGE,123.1891
2020-05-22,BRGE,122.2619
2020-05-25,BRGE,119.1141
2020-05-26,BRGE,118.2486
2020-05-27,BRGE,117.7617
2020-05-28,BRGE,118.1954
2020-05-29,BRGE,120.0788
2020-06-01,BRGE,120.2295
2020-06-02,BRGE,120.9172
2020-06-03,BRGE,120.9627
2020-06-04,BRGE,120.1231
2020-06-05,BRGE,121.2363
2020-06-08,BRGE,119.8209
2020-06-09,BRGE,120.2232
2020-06-10,BRGE,119.4187
2020-06-11,BRGE,120.5898
2020-06-12,BRGE,121.389
2020-06-15,BRGE,120.9773
2020-06-16,BRGE,121.4379
2020-06-17,BRGE,122.0756
2020-06-18,BRGE,121.0486
2020-06-19,BRGE,119.9658
2020-06-22,BRGE,120.002
2020-06-23,BRGE,119.1837
2020-06-24,BRGE,117.0983
2020-06-25,BRGE,118.1417
2020-06-26,BRGE,117.3806
2020-06-29,BRGE,119.9355
2020-06-30,BRGE,122.2597
2020-07-01,BRGE,124.1296
2020-07-02,BRGE,124.092
2020-07-03,BRGE,123.6782
2020-07-06,BRGE,125.6184
2020-07-07,BRGE,127.7822
2020-07-08,BRGE,130.5661
2020-07-09,BRGE,134.5369
2020-07-10,BRGE,136.4338
2020-07-13,BRGE,132.9151
2020-07-14,BRGE,131.3709
2020-07-15,BRGE,131.4504
2020-07-16,BRGE,133.1403
2020-07-17,BRGE,130.7037
2020-07-20,BRGE,131.7063
2020-07-21,BRGE,133.6097
2020-07-22,BRGE,133.6022
2020-07-23,BRGE,133.2452
2020-07-24,BRGE,133.658
2020-07-27,BRGE,136.9142
2020-07-28,BRGE,139.2748
2020-07-29,BRGE,138.2208
2020-07-30,BRGE,138.5177
2020-07-31,BRGE,138.2587
2020-08-03,BRGE,137.5657
2020-08-04,BRGE,139.3486
2020-08-05,BRGE,141.6261
2020-08-06,BRGE,142.7557
2020-08-07,BRGE,142.8597
2020-08-10,BRGE,145.8339
2020-08-11,BRGE,147.1465
2020-08-12,BRGE,148.6174
2020-08-13,BRGE,147.984
2020-08-14,BRGE,147.9573
2020-08-17,BRGE,150.2099
2020-08-18,BRGE,148.7406
2020-08-19,BRGE,145.9299
2020-08-20,BRGE,149.8053
2020-08-21,BRGE,149.8266
2020-08-24,BRGE,149.2227
2020-08-25,BRGE,149.0139
2020-08-26,BRGE,144.953
2020-08-27,BRGE,144.9252
2020-08-28,BRGE,146.4076
2020-08-31,BRGE,147.5541
2020-09-01,BRGE,147.5518
2020-09-02,BRGE,148.6023
2020-09-03,BRGE,148.4852
2020-09-04,BRGE,150.5092
2020-09-07,BRGE,153.3984
2020-09-08,BRGE,154.4024
2020-09-09,BRGE,155.2088
2020-09-10,BRGE,155.0812
2020-09-11,BRGE,152.2187
2020-09-14,BRGE,152.199
2020-09-15,BRGE,154.2666
2020-09-16,BRGE,150.5855
2020-09-17,BRGE,151.2413
2020-09-18,BRGE,152.2338
2020-09-21,BRGE,152.7348
2020-09-22,BRGE,154.1398
2020-09-23,BRGE,151.2055
2020-09-24,BRGE,150.4296
2020-09-25,BRGE,151.4546
2020-09-28,BRGE,153.8484
2020-09-29,BRGE,156.4633
2020-09-30,BRGE,157.2884
2020-10-01,BRGE,155.8152
2020-10-02,BRGE,153.1319
2020-10-05,BRGE,149.906
2020-10-06,BRGE,151.9521
2020-10-07,BRGE,154.3128
2020-10-08,BRGE,155.7325
2020-10-09,BRGE,153.0655
2020-10-12,BRGE,152.358
2020-10-13,BRGE,152.9651
2020-10-14,BRGE,155.644
2020-10-15,BRGE,155.7148
2020-10-16,BRGE,155.2099
2020-10-19,BRGE,151.9914
2020-10-20,BRGE,150.5903
2020-10-21,BRGE,153.1564
2020-10-22,BRGE,151.7277
2020-10-23,BRGE,149.9659
2020-10-26,BRGE,149.4078
2020-10-27,BRGE,149.6344
2020-10-28,BRGE,145.8503
2020-10-29,BRGE,144.3049
2020-10-30,BRGE,143.8383
2020-11-02,BRGE,144.8999
2020-11-03,BRGE,145.1447
2020-11-04,BRGE,145.6958
2020-11-05,BRGE,143.7795
2020-11-06,BRGE,142.9845
2020-11-09,BRGE,144.6249
2020-11-10,BRGE,142.8688
2020-11-11,BRGE,143.4645
2020-11-12,BRGE,141.8939
2020-11-13,BRGE,144.2307
2020-11-16,BRGE,141.704
2020-11-17,BRGE,145.747
2020-11-18,BRGE,146.6573
2020-11-19,BRGE,149.0371
2020-11-20,BRGE,149.0755
2020-11-23,BRGE,149.2789
2020-11-24,BRGE,148.6314
2020-11-25,BRGE,149.7598
2020-11-26,BRGE,150.0366
2020-11-27,BRGE,148.7133
2020-11-30,BRGE,148.1459
2020-12-01,BRGE,148.2165
2020-12-02,BRGE,151.4239
2020-12-03,BRGE,150.7194
2020-12-04,BRGE,150.7396
2020-12-07,BRGE,149.3361
2020-12-08,BRGE,150.7123
2020-12-09,BRGE,149.5169
2020-12-10,BRGE,148.393
2020-12-11,BRGE,150.8952
2020-12-14,BRGE,151.2007
2020-12-15,BRGE,152.467
2020-12-16,BRGE,151.5258
2020-12-17,BRGE,150.2385
2020-12-18,BRGE,150.4468
2020-12-21,BRGE,151.0415
2020-12-22,BRGE,152.2091
2020-12-23,BRGE,149.9549
2020-12-24,BRGE,147.3759
2020-12-25,BRGE,147.0102
2020-12-28,BRGE,148.2168
2020-12-29,BRGE,147.3227
2020-12-30,BRGE,148.7437
2020-12-31,BRGE,146.5441
2021-01-01,BRGE,148.8444
2021-01-04,BRGE,148.5685
2021-01-05,BRGE,147.8672
2021-01-06,BRGE,149.51
2021-01-07,BRGE,149.0522
2021-01-08,BRGE,151.1113
2021-01-11,BRGE,150.2776
2021-01-12,BRGE,150.0424
2021-01-13,BRGE,148.5241
2021-01-14,BRGE,145.163
2021-01-15,BRGE,147.0717
2021-01-18,BRGE,149.3847
2021-01-19,BRGE,149.5249
2021-01-20,BRGE,149.5891
2021-01-21,BRGE,151.5397
2021-01-22,BRGE,151.7666
2021-01-25,BRGE,148.6751
2021-01-26,BRGE,146.6177
2021-01-27,BRGE,148.0802
2021-01-28,BRGE,146.518
2021-01-29,BRGE,147.2698
2021-02-01,BRGE,148.3889
2021-02-02,BRGE,148.4172
2021-02-03,BRGE,147.6269
2021-02-04,BRGE,147.7432
2021-02-05,BRGE,146.8729
2021-02-08,BRGE,146.6046
2021-02-09,BRGE,144.1238
2021-02-10,BRGE,141.8423
2021-02-11,BRGE,140.672
2021-02-12,BRGE,136.6568
2021-02-15,BRGE,135.8376
2021-02-16,BRGE,136.2477
2021-02-17,BRGE,132.1139
2021-02-18,BRGE,131.25
2021-02-19,BRGE,128.6575
2021-02-22,BRGE,128.0236
2021-02-23,BRGE,130.5006
2021-02-24,BRGE,126.3335
2021-02-25,BRGE,127.6921
2021-02-26,BRGE,126.2219
2021-03-01,BRGE,129.0017
2021-03-02,BRGE,127.5837
2021-03-03,BRGE,126.9578
2021-03-04,BRGE,126.6769
2021-03-05,BRGE,127.1168
2021-03-08,BRGE,127.0052
2021-03-09,BRGE,125.9835
2021-03-10,BRGE,126.346
2021-03-11,BRGE,124.409
2021-03-12,BRGE,125.4167
2021-03-15,BRGE,125.5594
2021-03-16,BRGE,127.0474
2021-03-17,BRGE,129.3421
2021-03-18,BRGE,127.235
2021-03-19,BRGE,127.582
2021-03-22,BRGE,128.7422
2021-03-23,BRGE,127.9922
2021-03-24,BRGE,126.3104
2021-03-25,BRGE,126.498
2021-03-26,BRGE,125.5532
2021-03-29,BRGE,124.161
2021-03-30,BRGE,123.3511
2021-03-31,BRGE,123.2024
2021-04-01,BRGE,123.1635
2021-04-02,BRGE,124.3135
2021-04-05,BRGE,125.5661
2021-04-06,BRGE,125.3561
2021-04-07,BRGE,122.4635
2021-04-08,BRGE,122.5216
2021-04-09,BRGE,124.2148
2021-04-12,BRGE,125.9542
2021-04-13,BRGE,127.2643
2021-04-14,BRGE,125.5695
2021-04-15,BRGE,124.7701
2021-04-16,BRGE,124.2425
2021-04-19,BRGE,125.1496
2021-04-20,BRGE,127.2929
2021-04-21,BRGE,126.1391
2021-04-22,BRGE,125.4615
2021-04-23,BRGE,125.2311
2021-04-26,BRGE,127.6397
2021-04-27,BRGE,129.9131
2021-04-28,BRGE,130.3855
2021-04-29,BRGE,129.5276
2021-04-30,BRGE,130.2532
2021-05-03,BRGE,130.9882
2021-05-04,BRGE,129.3908
2021-05-05,BRGE,132.6084
2021-05-06,BRGE,132.8304
2021-05-07,BRGE,135.8741
2021-05-10,BRGE,134.4004
2021-05-11,BRGE,133.3715
2021-05-12,BRGE,134.979
2021-05-13,BRGE,136.9148
2021-05-14,BRGE,134.1087
2021-05-17,BRGE,137.1153
2021-05-18,BRGE,135.6789
2021-05-19,BRGE,136.7966
2021-05-20,BRGE,136.4474
2021-05-21,BRGE,140.1111
2021-05-24,BRGE,140.9827
2021-05-25,BRGE,141.3542
2021-05-26,BRGE,140.2101
2021-05-27,BRGE,143.0012
2021-05-28,BRGE,143.2698
2021-05-31,BRGE,142.7084
2021-06-01,BRGE,141.6496
2021-06-02,BRGE,139.7898
2021-06-03,BRGE,138.7286
2021-06-04,BRGE,139.3892
2021-06-07,BRGE,139.3261
2021-06-08,BRGE,139.1977
2021-06-09,BRGE,140.5021
2021-06-10,BRGE,141.586
2021-06-11,BRGE,139.9545
2021-06-14,BRGE,140.1996
2021-06-15,BRGE,140.8566
2021-06-16,BRGE,140.6103
2021-06-17,BRGE,139.3585
2021-06-18,BRGE,139.4327
2021-06-21,BRGE,140.7592
2021-06-22,BRGE,139.6434
2021-06-23,BRGE,139.6996
2021-06-24,BRGE,139.6095
2021-06-25,BRGE,139.2088
2021-06-28,BRGE,138.5287
2021-06-29,BRGE,137.8078
2021-06-30,BRGE,138.1261
2021-07-01,BRGE,135.8003
2021-07-02,BRGE,133.3165
2021-07-05,BRGE,130.1411
2021-07-06,BRGE,130.0184
2021-07-07,BRGE,128.1475
2021-07-08,BRGE,129.587
2021-07-09,BRGE,130.3455
2021-07-12,BRGE,132.3048
2021-07-13,BRGE,132.5158
2021-07-14,BRGE,132.3879
2021-07-15,BRGE,131.624
2021-07-16,BRGE,133.0055
2021-07-19,BRGE,135.603
2021-07-20,BRGE,136.8644
2021-07-21,BRGE,134.7272
2021-07-22,BRGE,133.1805
2021-07-23,BRGE,132.6998
2021-07-26,BRGE,132.1294
2021-07-27,BRGE,132.411
2021-07-28,BRGE,132.4289
2021-07-29,BRGE,130.6973
2021-07-30,BRGE,129.2767
2021-08-02,BRGE,129.2652
2021-08-03,BRGE,128.9166
2021-08-04,BRGE,128.2577
2021-08-05,BRGE,125.3261
2021-08-06,BRGE,126.966
2021-08-09,BRGE,127.6923
2021-08-10,BRGE,128.569
2021-08-11,BRGE,126.9642
2021-08-12,BRGE,124.9232
2021-08-13,BRGE,124.6579
2021-08-16,BRGE,124.8116
2021-08-17,BRGE,124.2973
2021-08-18,BRGE,124.6162
2021-08-19,BRGE,124.8757
2021-08-20,BRGE,125.5295
2021-08-23,BRGE,126.771
2021-08-24,BRGE,128.6362
2021-08-25,BRGE,127.9508
2021-08-26,BRGE,128.4929
2021-08-27,BRGE,128.5364
2021-08-30,BRGE,130.4902
2021-08-31,BRGE,131.1282
2021-09-01,BRGE,132.1933
2021-09-02,BRGE,135.5472
2021-09-03,BRGE,137.8854
2021-09-06,BRGE,137.2343
2021-09-07,BRGE,141.1595
2021-09-08,BRGE,140.1935
2021-09-09,BRGE,139.2271
2021-09-10,BRGE,139.3859
2021-09-13,BRGE,138.9
2021-09-14,BRGE,139.0655
2021-09-15,BRGE,138.3022
2021-09-16,BRGE,140.2288
2021-09-17,BRGE,141.7161
2021-09-20,BRGE,140.7839
2021-09-21,BRGE,141.423
2021-09-22,BRGE,141.2393
2021-09-23,BRGE,142.6988
2021-09-24,BRGE,140.6543
2021-09-27,BRGE,139.4794
2021-09-28,BRGE,138.6821
2021-09-29,BRGE,140.0423
2021-09-30,BRGE,139.2658
2021-10-01,BRGE,141.8679
2021-10-04,BRGE,143.5747
2021-10-05,BRGE,141.7392
2021-10-06,BRGE,141.0319
2021-10-07,BRGE,140.9297
2021-10-08,BRGE,141.1095
2021-10-11,BRGE,142.3555
2021-10-12,BRGE,143.7661
2021-10-13,BRGE,145.3845
2021-10-14,BRGE,145.1382
2021-10-15,BRGE,144.4326
2021-10-18,BRGE,145.5478
2021-10-19,BRGE,145.0418
2021-10-20,BRGE,144.857
2021-10-21,BRGE,141.3757
2021-10-22,BRGE,140.2338
2021-10-25,BRGE,143.1966
2021-10-26,BRGE,140.7867
2021-10-27,BRGE,136.7099
2021-10-28,BRGE,139.0107
2021-10-29,BRGE,141.0028
2021-11-01,BRGE,140.5884
2021-11-02,BRGE,138.4959
2021-11-03,BRGE,134.2488
2021-11-04,BRGE,132.5459
2021-11-05,BRGE,134.168
2021-11-08,BRGE,130.691
2021-11-09,BRGE,130.1119
2021-11-10,BRGE,129.9134
2021-11-11,BRGE,127.0322
2021-11-12,BRGE,126.2947
2021-11-15,BRGE,125.1993
2021-11-16,BRGE,125.6298
2021-11-17,BRGE,125.1306
2021-11-18,BRGE,122.854
2021-11-19,BRGE,122.3796
2021-11-22,BRGE,122.7509
2021-11-23,BRGE,120.6437
2021-11-24,BRGE,119.0334
2021-11-25,BRGE,118.169
2021-11-26,BRGE,116.8504
2021-11-29,BRGE,117.8421
2021-11-30,BRGE,116.7902
2021-12-01,BRGE,115.2616
2021-12-02,BRGE,114.977
2021-12-03,BRGE,115.7136
2021-12-06,BRGE,115.3783
2021-12-07,BRGE,113.6705
2021-12-08,BRGE,112.996
2021-12-09,BRGE,111.1111
2021-12-10,BRGE,110.1297
2021-12-13,BRGE,112.245
2021-12-14,BRGE,111.0833
2021-12-15,BRGE,109.6312
2021-12-16,BRGE,108.7028
2021-12-17,BRGE,107.6918
2021-12-20,BRGE,108.6222
2021-12-21,BRGE,109.1069
2021-12-22,BRGE,109.4302
2021-12-23,BRGE,109.7069
2021-12-24,BRGE,108.8225
2021-12-27,BRGE,110.0827
2021-12-28,BRGE,112.418
2021-12-29,BRGE,112.3225
2021-12-30,BRGE,109.6721
2021-12-31,BRGE,111.3901
2022-01-03,BRGE,110.8388
2022-01-04,BRGE,112.2442
2022-01-05,BRGE,112.8284
2022-01-06,BRGE,113.3715
2022-01-07,BRGE,112.6666
2022-01-10,BRGE,112.4714
2022-01-11,BRGE,113.8044
2022-01-12,BRGE,114.0509
2022-01-13,BRGE,113.8067
2022-01-14,BRGE,114.6882
2022-01-17,BRGE,115.789
2022-01-18,BRGE,116.1431
2022-01-19,BRGE,114.6414
2022-01-20,BRGE,112.697
2022-01-21,BRGE,113.3078
2022-01-24,BRGE,111.7278
2022-01-25,BRGE,112.9598
2022-01-26,BRGE,113.0662
2022-01-27,BRGE,114.4665
2022-01-28,BRGE,115.0416
2022-01-31,BRGE,118.1282
2022-02-01,BRGE,117.0425
2022-02-02,BRGE,118.4807
